measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,44560,America,2,Female,235,95+ years,441,Colon and rectum cancer,3,Rate,2016,347.1567469,397.3857297,249.4964109
1,Deaths,44561,Asia,1,Male,11,30-34 years,441,Colon and rectum cancer,1,Number,2014,2670.647119,2931.986058,2389.374902
1,Deaths,44561,Asia,2,Female,11,30-34 years,441,Colon and rectum cancer,1,Number,2014,1663.440401,1804.307159,1521.39463
1,Deaths,44561,Asia,1,Male,11,30-34 years,441,Colon and rectum cancer,3,Rate,2014,1.598615997,1.755050221,1.430249962
1,Deaths,44561,Asia,2,Female,11,30-34 years,441,Colon and rectum cancer,3,Rate,2014,1.031868389,1.119251113,0.943754297
1,Deaths,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,1,Number,2014,4438.606914,5008.425662,3967.937805
1,Deaths,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,1,Number,2014,2643.230884,2895.895097,2412.840522
1,Deaths,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,3,Rate,2014,2.837449697,3.201715348,2.536567022
1,Deaths,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,3,Rate,2014,1.759058391,1.9272053,1.60573463
1,Deaths,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2014,7890.429304,9070.278154,6940.409544
1,Deaths,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2014,4851.776252,5328.577107,4446.858744
1,Deaths,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,3,Rate,2014,5.032424165,5.784918057,4.426512596
1,Deaths,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,3,Rate,2014,3.231548849,3.549124346,2.9618516
1,Deaths,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2014,13475.29863,15258.9966,11911.865
1,Deaths,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2014,7796.048159,8484.205416,7063.120904
1,Deaths,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,3,Rate,2014,9.297849936,10.52858749,8.219093038
1,Deaths,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,3,Rate,2014,5.551588213,6.041626965,5.029668615
1,Deaths,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2014,16703.70271,18707.23997,15025.04197
1,Deaths,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2014,10951.21434,11908.93503,9982.265647
1,Deaths,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,3,Rate,2014,14.26423316,15.97516655,12.83073015
1,Deaths,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,3,Rate,2014,9.588186737,10.42670605,8.739836888
1,Deaths,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2014,22935.2155,25823.72212,20549.08112
1,Deaths,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,1,Number,2014,13927.11342,15172.90821,12742.01145
1,Deaths,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,3,Rate,2014,23.80529686,26.80338325,21.32864094
1,Deaths,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,3,Rate,2014,14.64916392,15.95954688,13.4026204
1,Deaths,44561,Asia,1,Male,17,60-64 years,441,Colon and rectum cancer,1,Number,2014,30841.14412,34135.34048,28018.33739
1,Deaths,44561,Asia,2,Female,17,60-64 years,441,Colon and rectum cancer,1,Number,2014,18207.60089,19883.25284,16633.07023
1,Deaths,44561,Asia,1,Male,17,60-64 years,441,Colon and rectum cancer,3,Rate,2014,37.38105558,41.37379128,33.95966839
1,Deaths,44561,Asia,2,Female,17,60-64 years,441,Colon and rectum cancer,3,Rate,2014,21.65099926,23.64354838,19.77869537
1,Deaths,44561,Asia,1,Male,18,65-69 years,441,Colon and rectum cancer,1,Number,2014,33058.84653,36632.90992,29938.07895
1,Deaths,44561,Asia,2,Female,18,65-69 years,441,Colon and rectum cancer,1,Number,2014,19107.292,20793.86543,17386.51232
1,Deaths,44561,Asia,1,Male,18,65-69 years,441,Colon and rectum cancer,3,Rate,2014,54.23850959,60.10235216,49.11837383
1,Deaths,44561,Asia,2,Female,18,65-69 years,441,Colon and rectum cancer,3,Rate,2014,30.54803732,33.24446902,27.79691791
1,Deaths,44561,Asia,1,Male,19,70-74 years,441,Colon and rectum cancer,1,Number,2014,33616.24398,37196.71184,30617.36919
1,Deaths,44561,Asia,2,Female,19,70-74 years,441,Colon and rectum cancer,1,Number,2014,21563.77322,23418.56285,19635.82313
1,Deaths,44561,Asia,1,Male,19,70-74 years,441,Colon and rectum cancer,3,Rate,2014,79.27329185,87.71669421,72.20139303
1,Deaths,44561,Asia,2,Female,19,70-74 years,441,Colon and rectum cancer,3,Rate,2014,47.22811334,51.29039939,43.0055942
1,Deaths,44561,Asia,1,Male,20,75-79 years,441,Colon and rectum cancer,1,Number,2014,34507.87695,38161.69844,31303.20114
1,Deaths,44561,Asia,2,Female,20,75-79 years,441,Colon and rectum cancer,1,Number,2014,23908.1256,26203.41788,21195.19504
1,Deaths,44561,Asia,1,Male,20,75-79 years,441,Colon and rectum cancer,3,Rate,2014,118.5448288,131.0967932,107.5358135
1,Deaths,44561,Asia,2,Female,20,75-79 years,441,Colon and rectum cancer,3,Rate,2014,69.98858655,76.70781938,62.04676048
1,Deaths,44561,Asia,1,Male,30,80-84 years,441,Colon and rectum cancer,1,Number,2014,26382.01377,28859.15115,23511.41674
1,Deaths,44561,Asia,2,Female,30,80-84 years,441,Colon and rectum cancer,1,Number,2014,21896.18993,24549.01213,18106.85667
1,Deaths,44561,Asia,1,Male,30,80-84 years,441,Colon and rectum cancer,3,Rate,2014,164.4244112,179.86303,146.5335773
1,Deaths,44561,Asia,2,Female,30,80-84 years,441,Colon and rectum cancer,3,Rate,2014,103.3189797,115.8365402,85.43869792
1,Deaths,44561,Asia,1,Male,31,85-89 years,441,Colon and rectum cancer,1,Number,2014,16427.28912,17851.15058,14537.47432
1,Deaths,44561,Asia,2,Female,31,85-89 years,441,Colon and rectum cancer,1,Number,2014,15878.93369,17970.03109,12319.10682
1,Deaths,44561,Asia,1,Male,31,85-89 years,441,Colon and rectum cancer,3,Rate,2014,255.8027475,277.9748581,226.3748963
1,Deaths,44561,Asia,2,Female,31,85-89 years,441,Colon and rectum cancer,3,Rate,2014,154.7561301,175.135971,120.0620479
1,Deaths,44561,Asia,1,Male,32,90-94 years,441,Colon and rectum cancer,1,Number,2014,5820.222527,6447.249999,5023.04209
1,Deaths,44561,Asia,2,Female,32,90-94 years,441,Colon and rectum cancer,1,Number,2014,8917.424937,10252.69622,6391.779921
1,Deaths,44561,Asia,1,Male,32,90-94 years,441,Colon and rectum cancer,3,Rate,2014,329.3215173,364.8001674,284.2152229
1,Deaths,44561,Asia,2,Female,32,90-94 years,441,Colon and rectum cancer,3,Rate,2014,241.5447748,277.7130412,173.1330571
1,Deaths,44561,Asia,1,Male,235,95+ years,441,Colon and rectum cancer,1,Number,2014,1216.539806,1353.594274,957.1987248
1,Deaths,44561,Asia,2,Female,235,95+ years,441,Colon and rectum cancer,1,Number,2014,3730.294945,4426.128352,2509.94763
1,Deaths,44561,Asia,1,Male,235,95+ years,441,Colon and rectum cancer,3,Rate,2014,306.738636,341.2955821,241.3483141
1,Deaths,44561,Asia,2,Female,235,95+ years,441,Colon and rectum cancer,3,Rate,2014,360.8632079,428.177101,242.8086162
1,Deaths,44562,Europe,1,Male,11,30-34 years,441,Colon and rectum cancer,1,Number,2012,413.8156306,437.5192271,393.0343444
1,Deaths,44562,Europe,2,Female,11,30-34 years,441,Colon and rectum cancer,1,Number,2012,331.3388484,346.9617275,316.7010781
1,Deaths,44562,Europe,1,Male,11,30-34 years,441,Colon and rectum cancer,3,Rate,2012,1.351625725,1.429047622,1.283748828
1,Deaths,44562,Europe,2,Female,11,30-34 years,441,Colon and rectum cancer,3,Rate,2012,1.093478707,1.145037061,1.045171392
1,Deaths,44562,Europe,1,Male,12,35-39 years,441,Colon and rectum cancer,1,Number,2012,768.8298774,810.2515236,733.9590883
1,Deaths,44562,Europe,2,Female,12,35-39 years,441,Colon and rectum cancer,1,Number,2012,631.1587735,654.4656777,609.6850671
1,Deaths,44562,Europe,1,Male,12,35-39 years,441,Colon and rectum cancer,3,Rate,2012,2.570063566,2.708528872,2.453496628
1,Deaths,44562,Europe,2,Female,12,35-39 years,441,Colon and rectum cancer,3,Rate,2012,2.108366666,2.18622267,2.036634404
1,Deaths,44562,Europe,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2012,1417.850132,1486.5839,1353.531816
1,Deaths,44562,Europe,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2012,1181.701571,1223.469499,1141.178598
1,Deaths,44562,Europe,1,Male,13,40-44 years,441,Colon and rectum cancer,3,Rate,2012,4.788750916,5.020897379,4.571517521
1,Deaths,44562,Europe,2,Female,13,40-44 years,441,Colon and rectum cancer,3,Rate,2012,3.963308216,4.103393644,3.827398239
1,Deaths,44562,Europe,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2012,2917.270094,3064.097117,2804.873012
1,Deaths,44562,Europe,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2012,2331.930596,2417.702578,2244.295936
1,Deaths,44562,Europe,1,Male,14,45-49 years,441,Colon and rectum cancer,3,Rate,2012,9.8587962,10.35499218,9.47895481
1,Deaths,44562,Europe,2,Female,14,45-49 years,441,Colon and rectum cancer,3,Rate,2012,7.679495273,7.961958881,7.390897508
1,Deaths,44562,Europe,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2012,5966.360494,6182.645893,5775.787198
1,Deaths,44562,Europe,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2012,4447.03417,4594.447604,4297.873733
1,Deaths,44562,Europe,1,Male,15,50-54 years,441,Colon and rectum cancer,3,Rate,2012,20.71534122,21.46628911,20.05366634
1,Deaths,44562,Europe,2,Female,15,50-54 years,441,Colon and rectum cancer,3,Rate,2012,14.5622036,15.04492182,14.07376466
1,Deaths,44562,Europe,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2012,10206.38211,10553.81116,9894.647318
1,Deaths,44562,Europe,2,Female,16,55-59 years,441,Colon and rectum cancer,1,Number,2012,6895.671274,7121.091494,6646.810305
1,Deaths,44562,Europe,1,Male,16,55-59 years,441,Colon and rectum cancer,3,Rate,2012,39.72518409,41.07744415,38.51185288
1,Deaths,44562,Europe,2,Female,16,55-59 years,441,Colon and rectum cancer,3,Rate,2012,24.26608988,25.05935091,23.3903401
1,Deaths,44562,Europe,1,Male,17,60-64 years,441,Colon and rectum cancer,1,Number,2012,15260.74204,15674.35435,14817.44668
1,Deaths,44562,Europe,2,Female,17,60-64 years,441,Colon and rectum cancer,1,Number,2012,9759.055223,10135.18826,9371.010233
1,Deaths,44562,Europe,1,Male,17,60-64 years,441,Colon and rectum cancer,3,Rate,2012,68.15564669,70.00287105,66.17585554
1,Deaths,44562,Europe,2,Female,17,60-64 years,441,Colon and rectum cancer,3,Rate,2012,37.79291029,39.24952283,36.29016754
1,Deaths,44562,Europe,1,Male,18,65-69 years,441,Colon and rectum cancer,1,Number,2012,16357.57318,16898.37795,15835.9615
1,Deaths,44562,Europe,2,Female,18,65-69 years,441,Colon and rectum cancer,1,Number,2012,10332.93566,10720.8626,9775.600914
1,Deaths,44562,Europe,1,Male,18,65-69 years,441,Colon and rectum cancer,3,Rate,2012,102.7775858,106.1755598,99.5002054
1,Deaths,44562,Europe,2,Female,18,65-69 years,441,Colon and rectum cancer,3,Rate,2012,54.40012687,56.44245784,51.46590933
1,Deaths,44562,Europe,1,Male,19,70-74 years,441,Colon and rectum cancer,1,Number,2012,22114.4973,22878.97763,21253.3801
1,Deaths,44562,Europe,2,Female,19,70-74 years,441,Colon and rectum cancer,1,Number,2012,16569.15934,17224.70149,15440.71039
1,Deaths,44562,Europe,1,Male,19,70-74 years,441,Colon and rectum cancer,3,Rate,2012,153.7428796,159.0576469,147.7562801
1,Deaths,44562,Europe,2,Female,19,70-74 years,441,Colon and rectum cancer,3,Rate,2012,84.70055502,88.05164741,78.93199125
1,Deaths,44562,Europe,1,Male,20,75-79 years,441,Colon and rectum cancer,1,Number,2012,23438.43951,24305.2949,22128.53859
1,Deaths,44562,Europe,2,Female,20,75-79 years,441,Colon and rectum cancer,1,Number,2012,19924.48706,20975.57903,18061.56208
1,Deaths,44562,Europe,1,Male,20,75-79 years,441,Colon and rectum cancer,3,Rate,2012,218.138659,226.2063749,205.9475731
1,Deaths,44562,Europe,2,Female,20,75-79 years,441,Colon and rectum cancer,3,Rate,2012,124.2991148,130.8563627,112.6772384
1,Deaths,44562,Europe,1,Male,30,80-84 years,441,Colon and rectum cancer,1,Number,2012,21632.03088,22776.1037,19662.87164
1,Deaths,44562,Europe,2,Female,30,80-84 years,441,Colon and rectum cancer,1,Number,2012,22956.58521,24720.37527,19407.05246
1,Deaths,44562,Europe,1,Male,30,80-84 years,441,Colon and rectum cancer,3,Rate,2012,311.9404929,328.4383724,283.5446151
1,Deaths,44562,Europe,2,Female,30,80-84 years,441,Colon and rectum cancer,3,Rate,2012,187.6591221,202.0772637,158.6433869
1,Deaths,44562,Europe,1,Male,31,85-89 years,441,Colon and rectum cancer,1,Number,2012,13147.20837,14200.02326,11468.37457
1,Deaths,44562,Europe,2,Female,31,85-89 years,441,Colon and rectum cancer,1,Number,2012,18912.05677,20846.27619,15141.22615
1,Deaths,44562,Europe,1,Male,31,85-89 years,441,Colon and rectum cancer,3,Rate,2012,410.5233478,443.3976342,358.1015367
1,Deaths,44562,Europe,2,Female,31,85-89 years,441,Colon and rectum cancer,3,Rate,2012,260.0772049,286.6764471,208.2210213
1,Deaths,44562,Europe,1,Male,32,90-94 years,441,Colon and rectum cancer,1,Number,2012,4968.786567,5408.717999,4193.712812
1,Deaths,44562,Europe,2,Female,32,90-94 years,441,Colon and rectum cancer,1,Number,2012,9807.458638,11044.08854,7519.317606
1,Deaths,44562,Europe,1,Male,32,90-94 years,441,Colon and rectum cancer,3,Rate,2012,536.9646551,584.5069728,453.2043233
1,Deaths,44562,Europe,2,Female,32,90-94 years,441,Colon and rectum cancer,3,Rate,2012,372.7856125,419.7904332,285.8124131
1,Deaths,44562,Europe,1,Male,235,95+ years,441,Colon and rectum cancer,1,Number,2012,1239.568546,1378.601126,977.6100006
1,Deaths,44562,Europe,2,Female,235,95+ years,441,Colon and rectum cancer,1,Number,2012,3485.723546,3990.224247,2567.3343
1,Deaths,44562,Europe,1,Male,235,95+ years,441,Colon and rectum cancer,3,Rate,2012,532.6951677,592.4433629,420.1204724
1,Deaths,44562,Europe,2,Female,235,95+ years,441,Colon and rectum cancer,3,Rate,2012,444.8486207,509.2330845,327.643632
1,Deaths,44560,America,1,Male,11,30-34 years,441,Colon and rectum cancer,1,Number,2017,572.1259894,593.0262254,553.2607383
1,Deaths,44560,America,2,Female,11,30-34 years,441,Colon and rectum cancer,1,Number,2017,486.0601297,503.95956,469.9822039
1,Deaths,44560,America,1,Male,11,30-34 years,441,Colon and rectum cancer,3,Rate,2017,1.571869263,1.629290948,1.520038532
1,Deaths,44560,America,2,Female,11,30-34 years,441,Colon and rectum cancer,3,Rate,2017,1.295065343,1.342756833,1.252227095
1,Deaths,44560,America,1,Male,12,35-39 years,441,Colon and rectum cancer,1,Number,2017,978.0219707,1010.515661,947.0902184
1,Deaths,44560,America,2,Female,12,35-39 years,441,Colon and rectum cancer,1,Number,2017,862.7428791,887.3014604,836.8316844
1,Deaths,44560,America,1,Male,12,35-39 years,441,Colon and rectum cancer,3,Rate,2017,2.83737305,2.931641608,2.747635884
1,Deaths,44560,America,2,Female,12,35-39 years,441,Colon and rectum cancer,3,Rate,2017,2.403293287,2.471704716,2.33111396
1,Deaths,44560,America,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2017,1561.891326,1612.221731,1508.729952
1,Deaths,44560,America,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2017,1402.918006,1444.796821,1362.167538
1,Deaths,44560,America,1,Male,13,40-44 years,441,Colon and rectum cancer,3,Rate,2017,5.007141022,5.168491195,4.836715274
1,Deaths,44560,America,2,Female,13,40-44 years,441,Colon and rectum cancer,3,Rate,2017,4.294478534,4.422673959,4.169737096
1,Deaths,44560,America,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2017,2778.680476,2860.430158,2694.082946
1,Deaths,44560,America,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2017,2450.905555,2522.212408,2379.3741
1,Deaths,44560,America,1,Male,14,45-49 years,441,Colon and rectum cancer,3,Rate,2017,9.321784848,9.596034783,9.037981082
1,Deaths,44560,America,2,Female,14,45-49 years,441,Colon and rectum cancer,3,Rate,2017,7.826334144,8.054034168,7.597916908
1,Deaths,44560,America,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2017,4781.320546,4940.046185,4636.53326
1,Deaths,44560,America,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2017,3935.447423,4051.474183,3815.670368
1,Deaths,44560,America,1,Male,15,50-54 years,441,Colon and rectum cancer,3,Rate,2017,16.87547027,17.43568576,16.36444962
1,Deaths,44560,America,2,Female,15,50-54 years,441,Colon and rectum cancer,3,Rate,2017,13.06941799,13.45473688,12.67164457
1,Deaths,44560,America,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2017,7149.861883,7357.129406,6936.731965
1,Deaths,44560,America,2,Female,16,55-59 years,441,Colon and rectum cancer,1,Number,2017,5604.367916,5781.537972,5400.428962
1,Deaths,44560,America,1,Male,16,55-59 years,441,Colon and rectum cancer,3,Rate,2017,27.57748522,28.37692962,26.75542918
1,Deaths,44560,America,2,Female,16,55-59 years,441,Colon and rectum cancer,3,Rate,2017,20.00976759,20.64233342,19.28162641
1,Deaths,44560,America,1,Male,17,60-64 years,441,Colon and rectum cancer,1,Number,2017,9411.458952,9722.248031,9111.342635
1,Deaths,44560,America,2,Female,17,60-64 years,441,Colon and rectum cancer,1,Number,2017,6954.641636,7201.210737,6635.937496
1,Deaths,44560,America,1,Male,17,60-64 years,441,Colon and rectum cancer,3,Rate,2017,43.0006147,44.42059873,41.62939413
1,Deaths,44560,America,2,Female,17,60-64 years,441,Colon and rectum cancer,3,Rate,2017,28.76931629,29.78930047,27.45093057
1,Deaths,44560,America,1,Male,18,65-69 years,441,Colon and rectum cancer,1,Number,2017,10603.02321,10954.50055,10212.34081
1,Deaths,44560,America,2,Female,18,65-69 years,441,Colon and rectum cancer,1,Number,2017,8028.823322,8366.122611,7525.238676
1,Deaths,44560,America,1,Male,18,65-69 years,441,Colon and rectum cancer,3,Rate,2017,60.20217728,62.19780631,57.9839485
1,Deaths,44560,America,2,Female,18,65-69 years,441,Colon and rectum cancer,3,Rate,2017,40.54022881,42.24336635,37.9974606
1,Deaths,44560,America,1,Male,19,70-74 years,441,Colon and rectum cancer,1,Number,2017,10723.16609,11139.06499,10215.62514
1,Deaths,44560,America,2,Female,19,70-74 years,441,Colon and rectum cancer,1,Number,2017,8632.332388,9053.675087,7961.272935
1,Deaths,44560,America,1,Male,19,70-74 years,441,Colon and rectum cancer,3,Rate,2017,83.73274562,86.9803272,79.76956933
1,Deaths,44560,America,2,Female,19,70-74 years,441,Colon and rectum cancer,3,Rate,2017,57.82100565,60.64323926,53.32612168
1,Deaths,44560,America,1,Male,20,75-79 years,441,Colon and rectum cancer,1,Number,2017,10027.28792,10484.33618,9420.007884
1,Deaths,44560,America,2,Female,20,75-79 years,441,Colon and rectum cancer,1,Number,2017,9559.485642,10094.52817,8624.286896
1,Deaths,44560,America,1,Male,20,75-79 years,441,Colon and rectum cancer,3,Rate,2017,116.8698565,122.1968367,109.7918977
1,Deaths,44560,America,2,Female,20,75-79 years,441,Colon and rectum cancer,3,Rate,2017,89.92097045,94.95382944,81.12405585
1,Deaths,44560,America,1,Male,30,80-84 years,441,Colon and rectum cancer,1,Number,2017,8849.266252,9348.585832,8023.097949
1,Deaths,44560,America,2,Female,30,80-84 years,441,Colon and rectum cancer,1,Number,2017,9937.980026,10789.71696,8344.214185
1,Deaths,44560,America,1,Male,30,80-84 years,441,Colon and rectum cancer,3,Rate,2017,164.8091398,174.1084905,149.4225435
1,Deaths,44560,America,2,Female,30,80-84 years,441,Colon and rectum cancer,3,Rate,2017,134.9195517,146.4828639,113.2823405
1,Deaths,44560,America,1,Male,31,85-89 years,441,Colon and rectum cancer,1,Number,2017,6902.553613,7447.878152,5983.293068
1,Deaths,44560,America,2,Female,31,85-89 years,441,Colon and rectum cancer,1,Number,2017,9670.680236,10687.75787,7595.651026
1,Deaths,44560,America,1,Male,31,85-89 years,441,Colon and rectum cancer,3,Rate,2017,232.8867503,251.2855729,201.8716198
1,Deaths,44560,America,2,Female,31,85-89 years,441,Colon and rectum cancer,3,Rate,2017,205.6855972,227.3178108,161.5518225
1,Deaths,44560,America,1,Male,32,90-94 years,441,Colon and rectum cancer,1,Number,2017,3532.31477,3865.777603,2890.508573
1,Deaths,44560,America,2,Female,32,90-94 years,441,Colon and rectum cancer,1,Number,2017,6455.084818,7306.361573,4805.555248
1,Deaths,44560,America,1,Male,32,90-94 years,441,Colon and rectum cancer,3,Rate,2017,300.4950354,328.8628147,245.8963973
1,Deaths,44560,America,2,Female,32,90-94 years,441,Colon and rectum cancer,3,Rate,2017,285.2415567,322.858337,212.3510533
1,Deaths,44560,America,1,Male,235,95+ years,441,Colon and rectum cancer,1,Number,2017,1106.138353,1240.376525,833.2683181
1,Deaths,44560,America,2,Female,235,95+ years,441,Colon and rectum cancer,1,Number,2017,2826.99601,3234.89155,2023.051159
1,Deaths,44560,America,1,Male,235,95+ years,441,Colon and rectum cancer,3,Rate,2017,288.5047514,323.5169633,217.3343581
1,Deaths,44560,America,2,Female,235,95+ years,441,Colon and rectum cancer,3,Rate,2017,344.6217278,394.3457689,246.6177467
1,Deaths,44561,Asia,1,Male,11,30-34 years,441,Colon and rectum cancer,1,Number,2015,2764.371351,3057.940092,2456.625505
1,Deaths,44561,Asia,2,Female,11,30-34 years,441,Colon and rectum cancer,1,Number,2015,1674.554038,1858.219988,1497.669986
1,Deaths,44561,Asia,1,Male,11,30-34 years,441,Colon and rectum cancer,3,Rate,2015,1.611358302,1.782480184,1.431972554
1,Deaths,44561,Asia,2,Female,11,30-34 years,441,Colon and rectum cancer,3,Rate,2015,1.01279327,1.123876958,0.905811367
1,Deaths,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,1,Number,2015,4462.867209,5075.356739,3910.155457
1,Deaths,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,1,Number,2015,2639.355178,2945.41251,2348.890313
1,Deaths,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,3,Rate,2015,2.840725763,3.230590553,2.488911013
1,Deaths,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,3,Rate,2015,1.751919783,1.955070877,1.55911847
1,Deaths,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2015,7864.828009,9205.062741,6775.293573
1,Deaths,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2015,4869.162975,5391.488019,4373.8026
1,Deaths,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,3,Rate,2015,5.022901919,5.87884786,4.327066664
1,Deaths,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,3,Rate,2015,3.241786605,3.589539667,2.911986055
1,Deaths,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2015,13488.91998,15452.9018,11787.29032
1,Deaths,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2015,7805.670721,8569.097357,7072.35091
1,Deaths,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,3,Rate,2015,9.177079011,10.51325836,8.019388855
1,Deaths,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,3,Rate,2015,5.489510722,6.026407403,4.973787333
1,Deaths,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2015,17779.66088,20310.52994,15787.47689
1,Deaths,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2015,11792.09265,13040.07744,10541.41206
1,Deaths,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,3,Rate,2015,14.41506118,16.4669919,12.79987547
1,Deaths,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,3,Rate,2015,9.764868076,10.79830694,8.729196855
1,Deaths,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2015,22954.53746,25785.43487,20289.31291
1,Deaths,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,1,Number,2015,14124.05939,15578.09947,12964.16259
1,Deaths,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,3,Rate,2015,23.75419947,26.68371621,20.9961271
1,Deaths,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,3,Rate,2015,14.79234889,16.31518786,13.57757078
1,Deaths,44561,Asia,1,Male,17,60-64 years,441,Colon and rectum cancer,1,Number,2015,32316.77723,36625.70028,28918.96276
1,Deaths,44561,Asia,2,Female,17,60-64 years,441,Colon and rectum cancer,1,Number,2015,19081.68878,20910.92934,17269.80669
1,Deaths,44561,Asia,1,Male,17,60-64 years,441,Colon and rectum cancer,3,Rate,2015,37.24974958,42.21640524,33.33327804
1,Deaths,44561,Asia,2,Female,17,60-64 years,441,Colon and rectum cancer,3,Rate,2015,21.55867407,23.62536751,19.51159239
1,Deaths,44561,Asia,1,Male,18,65-69 years,441,Colon and rectum cancer,1,Number,2015,34588.49224,38869.2924,30779.03783
1,Deaths,44561,Asia,2,Female,18,65-69 years,441,Colon and rectum cancer,1,Number,2015,20004.26747,21703.29242,18213.71546
1,Deaths,44561,Asia,1,Male,18,65-69 years,441,Colon and rectum cancer,3,Rate,2015,54.53727251,61.28700774,48.53072988
1,Deaths,44561,Asia,2,Female,18,65-69 years,441,Colon and rectum cancer,3,Rate,2015,30.63913181,33.24140902,27.89666903
1,Deaths,44561,Asia,1,Male,19,70-74 years,441,Colon and rectum cancer,1,Number,2015,34262.65202,38085.33099,30897.49982
1,Deaths,44561,Asia,2,Female,19,70-74 years,441,Colon and rectum cancer,1,Number,2015,22061.09956,24284.47937,19843.47706
1,Deaths,44561,Asia,1,Male,19,70-74 years,441,Colon and rectum cancer,3,Rate,2015,78.75456703,87.54120231,71.01958186
1,Deaths,44561,Asia,2,Female,19,70-74 years,441,Colon and rectum cancer,3,Rate,2015,47.22372416,51.98306423,42.47670813
1,Deaths,44561,Asia,1,Male,20,75-79 years,441,Colon and rectum cancer,1,Number,2015,34920.78267,38495.1585,31205.22958
1,Deaths,44561,Asia,2,Female,20,75-79 years,441,Colon and rectum cancer,1,Number,2015,24115.47319,26420.05706,21281.35519
1,Deaths,44561,Asia,1,Male,20,75-79 years,441,Colon and rectum cancer,3,Rate,2015,116.9492811,128.9198228,104.5059385
1,Deaths,44561,Asia,2,Female,20,75-79 years,441,Colon and rectum cancer,3,Rate,2015,68.95619453,75.54596089,60.85226928
1,Deaths,44561,Asia,1,Male,30,80-84 years,441,Colon and rectum cancer,1,Number,2015,27499.18847,30303.46918,24663.5128
1,Deaths,44561,Asia,2,Female,30,80-84 years,441,Colon and rectum cancer,1,Number,2015,22701.19141,25241.64281,18882.74888
